HCPCS,MOD,DESCRIPTION,STATUS CODE,NOT USED FOR MEDICARE PAYMENT,WORK RVU,NON-FAC PE RVU,NON-FAC NA INDICATOR,FACILITY PE RVU,FACILITY NA INDICATOR,MP RVU,NON-FACILITY TOTAL,FACILITY TOTAL,PCTC IND,GLOB DAYS,PRE OP,INTRA OP,POST OP,MULT PROC,BILAT SURG,ASST SURG,CO-SURG,TEAM SURG,PRIC IND,ENDO BASE,CONV FACTOR,"PHYSICIAN
SUPERVISION OF
DIAGNOSTIC PROCEDURES",CALCULATION FLAG,"DIAGNOSTIC
IMAGING
FAMILY INDICATOR","PE USED
FOR OPPS
PAYMENT AMOUNT","PE USED
FOR OPPS
PAYMENT AMOUNT","MP USED
FOR OPPS
PAYMENT AMOUNT",NON-FACILITY TOTAL PRICE,FACILITY TOTAL PRICE
42842,,Extensive surgery of throat,A,,11.92,13.58,NA,13.58,,1.77,27.27,27.27,0,090,0.09,0.81,0.10,2,0,0,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,910.842543,910.842543
42844,,Extensive surgery of throat,A,,17.34,16.83,NA,16.83,,2.61,36.78,36.78,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1228.485102,1228.485102
42845,,Extensive surgery of throat,A,,31.75,21.39,NA,21.39,,4.64,57.78,57.78,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1929.904002,1929.904002
42860,,Excision of tonsil tags,A,,2.24,2.80,NA,2.80,,0.34,5.38,5.38,0,090,0.09,0.81,0.10,2,0,0,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,179.696842,179.696842
42870,,Excision of lingual tonsil,A,,5.38,10.25,NA,10.25,,0.79,16.42,16.42,0,090,0.09,0.81,0.10,2,0,0,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,548.442778,548.442778
42890,,Limited pharyngectomy,A,,18.65,16.17,NA,16.17,,2.76,37.58,37.58,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1255.205822,1255.205822
42892,,Revision of pharyngeal walls,A,,25.38,20.06,NA,20.06,,3.70,49.14,49.14,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1641.320226,1641.320226
42894,,Revision of pharyngeal walls,A,,33.07,24.14,NA,24.14,,4.84,62.05,62.05,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,2072.525845,2072.525845
42900,,Repair throat wound,A,,5.16,2.73,NA,2.73,,0.76,8.65,8.65,0,010,0.10,0.80,0.10,2,0,0,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,288.917785,288.917785
4290F,,Pt scrned for inj drug use,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,9,,33.4009,09,0,99,0.00,0.00,0.00,0,0
4293F,,Pt scrnd hgh-risk sex behav,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,9,,33.4009,09,0,99,0.00,0.00,0.00,0,0
42950,,Reconstruction of throat,A,,8.06,12.69,NA,12.69,,1.20,21.95,21.95,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,733.149755,733.149755
42953,,Repair throat esophagus,A,,9.21,16.13,NA,16.13,,1.43,26.77,26.77,0,090,0.09,0.81,0.10,2,0,2,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,894.142093,894.142093
42955,,Surgical opening of throat,A,,7.81,11.91,NA,11.91,,1.14,20.86,20.86,0,090,0.09,0.81,0.10,2,0,2,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,696.742774,696.742774
42960,,Control throat bleeding,A,,2.32,1.67,NA,1.67,,0.37,4.36,4.36,0,010,0.10,0.80,0.10,2,0,0,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,145.627924,145.627924
42961,,Control throat bleeding,A,,5.63,4.71,NA,4.71,,0.82,11.16,11.16,0,090,0.09,0.81,0.10,2,0,2,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,372.754044,372.754044
42962,,Control throat bleeding,A,,7.22,5.43,NA,5.43,,1.06,13.71,13.71,0,090,0.09,0.81,0.10,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,457.926339,457.926339
42970,,Control nose/throat bleeding,A,,5.67,4.41,NA,4.41,,0.83,10.91,10.91,0,090,0.09,0.81,0.10,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,364.403819,364.403819
42971,,Control nose/throat bleeding,A,,6.44,4.60,NA,4.60,,0.93,11.97,11.97,0,090,0.09,0.81,0.10,2,0,2,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,399.808773,399.808773
42972,,Control nose/throat bleeding,A,,7.40,4.83,NA,4.83,,1.08,13.31,13.31,0,090,0.09,0.81,0.10,2,0,2,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,444.565979,444.565979
42975,,Dise eval slp do brth flx dx,A,,1.54,0.75,NA,0.75,,0.21,2.50,2.50,0,000,0.00,0.00,0.00,3,0,1,0,0,9,31575,33.4009,09,0,99,0.00,0.00,0.00,83.50225,83.50225
42999,,Unlisted px phrnx adnd/tnsl,C,,0.00,0.00,,0.00,,0.00,0.00,0.00,0,YYY,0.00,0.00,0.00,2,0,0,1,1,9,,33.4009,09,0,99,0.00,0.00,0.00,0,0
4300F,,Pt rcvng warf thxpy,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,9,,33.4009,09,0,99,0.00,0.00,0.00,0,0
4301F,,Pt not rcvng warf thxpy,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,9,,33.4009,09,0,99,0.00,0.00,0.00,0,0
43020,,Incision of esophagus,A,,8.02,6.36,NA,6.36,,2.14,16.52,16.52,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,551.782868,551.782868
43030,,Cricopharyngeal myotomy,A,,7.79,4.96,NA,4.96,,1.22,13.97,13.97,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,466.610573,466.610573
43045,,Esophagotomy thrc rmvl fb,A,,21.33,10.98,NA,10.98,,5.37,37.68,37.68,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1258.545912,1258.545912
4305F,,Pt ed re ft care inspct rcvd,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,9,,33.4009,09,0,99,0.00,0.00,0.00,0,0
4306F,,Pt tlk psych & rx opd addic,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,9,,33.4009,09,0,99,0.00,0.00,0.00,0,0
43100,,Excision of esophagus lesion,A,,9.42,5.93,NA,5.93,,1.36,16.71,16.71,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,558.129039,558.129039
43101,,Excision of esophagus lesion,A,,16.64,8.17,NA,8.17,,4.19,29.00,29.00,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,968.6261,968.6261
43107,,Removal of esophagus,A,,50.75,19.03,NA,19.03,,12.82,82.60,82.60,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,2758.91434,2758.91434
43108,,Removal of esophagus,A,,80.80,21.57,NA,21.57,,20.37,122.74,122.74,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,4099.626466,4099.626466
43112,,Esphg tot w/thrcm,A,,60.45,20.08,NA,20.08,,15.24,95.77,95.77,0,090,0.09,0.81,0.10,2,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,3198.804193,3198.804193
43113,,Removal of esophagus,A,,78.06,22.93,NA,22.93,,19.70,120.69,120.69,0,090,0.09,0.81,0.10,2,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,4031.154621,4031.154621
43116,,Partial removal of esophagus,A,,90.67,23.52,NA,23.52,,22.88,137.07,137.07,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,4578.261363,4578.261363
43117,,Partial removal of esophagus,A,,56.06,20.48,NA,20.48,,14.13,90.67,90.67,0,090,0.09,0.81,0.10,2,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,3028.459603,3028.459603
43118,,Partial removal of esophagus,A,,65.39,18.54,NA,18.54,,16.49,100.42,100.42,0,090,0.09,0.81,0.10,2,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,3354.118378,3354.118378
43121,,Partial removal of esophagus,A,,50.14,17.40,NA,17.40,,12.66,80.20,80.20,0,090,0.09,0.81,0.10,2,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,2678.75218,2678.75218
43122,,Partial removal of esophagus,A,,43.08,16.00,NA,16.00,,10.87,69.95,69.95,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,2336.392955,2336.392955
43123,,Partial removal of esophagus,A,,81.04,23.52,NA,23.52,,20.45,125.01,125.01,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,4175.446509,4175.446509
43124,,Removal of esophagus,A,,67.36,22.05,NA,22.05,,16.98,106.39,106.39,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,3553.521751,3553.521751
43130,,Removal of esophagus pouch,A,,12.22,6.95,NA,6.95,,2.22,21.39,21.39,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,714.445251,714.445251
43135,,Removal of esophagus pouch,A,,25.52,9.62,NA,9.62,,6.43,41.57,41.57,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1388.475413,1388.475413
43180,,Esophagoscopy rigid trnso,A,,8.80,4.23,NA,4.23,,1.31,14.34,14.34,0,090,0.09,0.81,0.10,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,478.968906,478.968906
43191,,Esophagoscopy rigid trnso dx,A,,2.43,1.26,NA,1.26,,0.37,4.06,4.06,0,000,0.00,0.00,0.00,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,135.607654,135.607654
43192,,Esophagoscp rig trnso inject,A,,2.72,1.28,NA,1.28,,0.40,4.40,4.40,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43191,33.4009,09,0,99,0.00,0.00,0.00,146.96396,146.96396
43193,,Esophagoscp rig trnso biopsy,A,,2.72,1.30,NA,1.30,,0.41,4.43,4.43,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43191,33.4009,09,0,99,0.00,0.00,0.00,147.965987,147.965987
43194,,Esophagoscp rig trnso rem fb,A,,3.42,0.94,NA,0.94,,0.48,4.84,4.84,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43191,33.4009,09,0,99,0.00,0.00,0.00,161.660356,161.660356
43195,,Esophagoscopy rigid balloon,A,,2.99,1.35,NA,1.35,,0.43,4.77,4.77,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43191,33.4009,09,0,99,0.00,0.00,0.00,159.322293,159.322293
43196,,Esophagoscp guide wire dilat,A,,3.23,1.46,NA,1.46,,0.45,5.14,5.14,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43191,33.4009,09,0,99,0.00,0.00,0.00,171.680626,171.680626
43197,,Esophagoscopy flex dx brush,A,,1.48,4.21,,0.36,,0.21,5.90,2.05,0,000,0.00,0.00,0.00,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,197.06531,68.471845
43198,,Esophagosc flex trnsn biopsy,A,,1.77,4.51,,0.43,,0.25,6.53,2.45,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43197,33.4009,09,0,99,0.00,0.00,0.00,218.107877,81.832205
43200,,Esophagoscopy flexible brush,A,,1.38,7.00,,0.79,,0.21,8.59,2.38,0,000,0.00,0.00,0.00,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,286.913731,79.494142
43201,,Esoph scope w/submucous inj,A,,1.68,6.43,,0.86,,0.22,8.33,2.76,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43200,33.4009,09,0,99,0.00,0.00,0.00,278.229497,92.186484
43202,,Esophagoscopy flex biopsy,A,,1.68,9.88,,0.90,,0.21,11.77,2.79,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43200,33.4009,09,0,99,0.00,0.00,0.00,393.128593,93.188511
43204,,Esoph scope w/sclerosis inj,A,,2.27,1.09,NA,1.09,,0.25,3.61,3.61,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43200,33.4009,09,0,99,0.00,0.00,0.00,120.577249,120.577249
43205,,Esophagus endoscopy/ligation,A,,2.38,1.13,NA,1.13,,0.26,3.77,3.77,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43200,33.4009,09,0,99,0.00,0.00,0.00,125.921393,125.921393
43206,,Esoph optical endomicroscopy,A,,2.23,7.72,,1.08,,0.24,10.19,3.55,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43200,33.4009,09,0,99,0.00,0.00,0.00,340.355171,118.573195
4320F,,Pt talk psychsoc&rx oh dpnd,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,9,,33.4009,09,0,99,0.00,0.00,0.00,0,0
43210,,Egd esophagogastrc fndoplsty,A,,7.56,2.70,NA,2.70,,1.10,11.36,11.36,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,379.434224,379.434224
43211,,Esophagoscop mucosal resect,A,,4.10,1.64,NA,1.64,,0.45,6.19,6.19,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43200,33.4009,09,0,99,0.00,0.00,0.00,206.751571,206.751571
43212,,Esophagoscop stent placement,A,,3.32,1.25,NA,1.25,,0.51,5.08,5.08,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43200,33.4009,09,0,99,0.00,0.00,0.00,169.676572,169.676572
43213,,Esophagoscopy retro balloon,A,,4.51,32.37,,1.57,,0.67,37.55,6.75,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43200,33.4009,09,0,99,0.00,0.00,0.00,1254.203795,225.456075
43214,,Esophagosc dilate balloon 30,A,,3.32,1.22,NA,1.22,,0.50,5.04,5.04,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43200,33.4009,09,0,99,0.00,0.00,0.00,168.340536,168.340536
43215,,Esophagoscopy flex remove fb,A,,2.38,10.33,,1.08,,0.36,13.07,3.82,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43200,33.4009,09,0,99,0.00,0.00,0.00,436.549763,127.591438
43216,,Esophagoscopy lesion removal,A,,2.24,11.13,,1.09,,0.24,13.61,3.57,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43200,33.4009,09,0,99,0.00,0.00,0.00,454.586249,119.241213
43217,,Esophagoscopy snare les remv,A,,2.73,10.98,,1.23,,0.30,14.01,4.26,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43200,33.4009,09,0,99,0.00,0.00,0.00,467.946609,142.287834
43220,,Esophagoscopy balloon <30mm,A,,1.95,26.47,,0.96,,0.26,28.68,3.17,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43200,33.4009,09,0,99,0.00,0.00,0.00,957.937812,105.880853
43226,,Esoph endoscopy dilation,A,,2.18,9.89,,0.97,,0.36,12.43,3.51,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43200,33.4009,09,0,99,0.00,0.00,0.00,415.173187,117.237159
43227,,Esophagoscopy control bleed,A,,2.82,16.44,,1.22,,0.36,19.62,4.40,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43200,33.4009,09,0,99,0.00,0.00,0.00,655.325658,146.96396
43229,,Esophagoscopy lesion ablate,A,,3.40,19.60,,1.42,,0.41,23.41,5.23,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43200,33.4009,09,0,99,0.00,0.00,0.00,781.915069,174.686707
4322F,,Crgvr prov w/ ed addl rsrcs,M,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,9,,33.4009,09,0,99,0.00,0.00,0.00,0,0
43231,,Esophagoscop ultrasound exam,A,,2.73,1.13,NA,1.13,,0.27,4.13,4.13,0,000,0.00,0.00,0.00,3,0,1,2,0,9,43200,33.4009,09,0,99,0.00,0.00,0.00,137.945717,137.945717
43232,,Esophagoscopy w/us needle bx,A,,3.50,1.42,NA,1.42,,0.39,5.31,5.31,0,000,0.00,0.00,0.00,3,0,1,2,0,9,43200,33.4009,09,0,99,0.00,0.00,0.00,177.358779,177.358779
43233,,Egd balloon dil esoph30 mm/>,A,,3.97,1.52,NA,1.52,,0.62,6.11,6.11,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,204.079499,204.079499
43235,,Egd diagnostic brush wash,A,,2.04,7.38,,1.03,,0.24,9.66,3.31,0,000,0.00,0.00,0.00,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,322.652694,110.556979
43236,,Uppr gi scope w/submuc inj,A,,2.33,10.76,,1.10,,0.27,13.36,3.70,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,446.236024,123.58333
43237,,Endoscopic us exam esoph,A,,3.38,1.42,NA,1.42,,0.38,5.18,5.18,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,173.016662,173.016662
43238,,Egd us fine needle bx/aspir,A,,4.06,1.62,NA,1.62,,0.44,6.12,6.12,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,204.413508,204.413508
43239,,Egd biopsy single/multiple,A,,2.33,9.94,,1.10,,0.27,12.54,3.70,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,418.847286,123.58333
43240,,Egd w/transmural drain cyst,A,,6.97,2.48,NA,2.48,,0.79,10.24,10.24,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,342.025216,342.025216
43241,,Egd tube/cath insertion,A,,2.43,1.07,NA,1.07,,0.30,3.80,3.80,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,126.92342,126.92342
43242,,Egd us fine needle bx/aspir,A,,4.61,1.78,NA,1.78,,0.49,6.88,6.88,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,229.798192,229.798192
43243,,Egd injection varices,A,,4.16,1.57,NA,1.57,,0.53,6.26,6.26,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,209.089634,209.089634
43244,,Egd varices ligation,A,,4.29,1.69,NA,1.69,,0.47,6.45,6.45,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,215.435805,215.435805
43245,,Egd dilate stricture,A,,3.00,16.19,,1.28,,0.42,19.61,4.70,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,654.991649,156.98423
43246,,Egd place gastrostomy tube,A,,3.47,1.34,NA,1.34,,0.53,5.34,5.34,0,000,0.00,0.00,0.00,3,0,0,2,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,178.360806,178.360806
43247,,Egd remove foreign body,A,,3.03,9.35,,1.30,,0.38,12.76,4.71,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,426.195484,157.318239
43248,,Egd guide wire insertion,A,,2.84,10.53,,1.25,,0.34,13.71,4.43,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,457.926339,147.965987
43249,,Esoph egd dilation <30 mm,A,,2.60,32.44,,1.18,,0.30,35.34,4.08,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,1180.387806,136.275672
4324F,,Pt queried prkns complic,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,9,,33.4009,09,0,99,0.00,0.00,0.00,0,0
43250,,Egd cautery tumor polyp,A,,2.90,11.61,,1.25,,0.42,14.93,4.57,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,498.675437,152.642113
43251,,Egd remove lesion snare,A,,3.38,12.57,,1.41,,0.39,16.34,5.18,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,545.770706,173.016662
43252,,Egd optical endomicroscopy,A,,2.89,8.05,,1.25,,0.35,11.29,4.49,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,377.096161,149.970041
43253,,Egd us transmural injxn/mark,A,,4.61,1.78,NA,1.78,,0.50,6.89,6.89,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,230.132201,230.132201
43254,,Egd endo mucosal resection,A,,4.75,1.81,NA,1.81,,0.53,7.09,7.09,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,236.812381,236.812381
43255,,Egd control bleeding any,A,,3.47,16.77,,1.44,,0.39,20.63,5.30,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,689.060567,177.02477
43257,,Egd w/thrml txmnt gerd,A,,4.05,1.62,NA,1.62,,0.45,6.12,6.12,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,204.413508,204.413508
43259,,Egd us exam duodenum/jejunum,A,,3.94,1.58,NA,1.58,,0.43,5.95,5.95,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,198.735355,198.735355
4325F,,Med txmnt options rvwd w/pt,M,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,9,,33.4009,09,0,99,0.00,0.00,0.00,0,0
43260,,Ercp w/specimen collection,A,,5.70,2.09,NA,2.09,,0.62,8.41,8.41,0,000,0.00,0.00,0.00,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,280.901569,280.901569
43261,,Endo cholangiopancreatograph,A,,6.00,2.18,NA,2.18,,0.67,8.85,8.85,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43260,33.4009,09,0,99,0.00,0.00,0.00,295.597965,295.597965
43262,,Endo cholangiopancreatograph,A,,6.34,2.28,NA,2.28,,0.70,9.32,9.32,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43260,33.4009,09,0,99,0.00,0.00,0.00,311.296388,311.296388
43263,,Ercp sphincter pressure meas,A,,6.34,2.30,NA,2.30,,0.70,9.34,9.34,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43260,33.4009,09,0,99,0.00,0.00,0.00,311.964406,311.964406
43264,,Ercp remove duct calculi,A,,6.46,2.32,NA,2.32,,0.72,9.50,9.50,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43260,33.4009,09,0,99,0.00,0.00,0.00,317.30855,317.30855
43265,,Ercp lithotripsy calculi,A,,7.73,2.68,NA,2.68,,0.87,11.28,11.28,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43260,33.4009,09,0,99,0.00,0.00,0.00,376.762152,376.762152
43266,,Egd endoscopic stent place,A,,3.82,1.46,NA,1.46,,0.48,5.76,5.76,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,192.389184,192.389184
4326F,,Pt asked re symp auto dysfxn,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,9,,33.4009,09,0,99,0.00,0.00,0.00,0,0
43270,,Egd lesion ablation,A,,3.91,19.68,,1.57,,0.44,24.03,5.92,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43235,33.4009,09,0,99,0.00,0.00,0.00,802.623627,197.733328
43273,,Endoscopic pancreatoscopy,A,,2.18,0.64,NA,0.64,,0.23,3.05,3.05,0,ZZZ,0.00,0.00,0.00,0,0,0,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,101.872745,101.872745
43274,,Ercp duct stent placement,A,,8.27,2.85,NA,2.85,,0.92,12.04,12.04,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43260,33.4009,09,0,99,0.00,0.00,0.00,402.146836,402.146836
43275,,Ercp remove forgn body duct,A,,6.69,2.38,NA,2.38,,0.76,9.83,9.83,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43260,33.4009,09,0,99,0.00,0.00,0.00,328.330847,328.330847
43276,,Ercp stent exchange w/dilate,A,,8.62,2.95,NA,2.95,,0.98,12.55,12.55,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43260,33.4009,09,0,99,0.00,0.00,0.00,419.181295,419.181295
43277,,Ercp ea duct/ampulla dilate,A,,6.73,2.40,NA,2.40,,0.75,9.88,9.88,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43260,33.4009,09,0,99,0.00,0.00,0.00,330.000892,330.000892
43278,,Ercp lesion ablate w/dilate,A,,7.72,2.68,NA,2.68,,0.87,11.27,11.27,0,000,0.00,0.00,0.00,3,0,1,0,0,9,43260,33.4009,09,0,99,0.00,0.00,0.00,376.428143,376.428143
43279,,Lap myotomy heller,A,,21.55,8.79,NA,8.79,,5.58,35.92,35.92,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1199.760328,1199.760328
43280,,Laparoscopy fundoplasty,A,,17.65,8.05,NA,8.05,,4.60,30.30,30.30,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1012.04727,1012.04727
43281,,Lap paraesophag hern repair,A,,25.94,9.97,NA,9.97,,6.75,42.66,42.66,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1424.882394,1424.882394
43282,,Lap paraesoph her rpr w/mesh,A,,29.35,10.91,NA,10.91,,7.70,47.96,47.96,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1601.907164,1601.907164
43283,,Lap esoph lengthening,A,,2.88,0.64,NA,0.64,,0.73,4.25,4.25,0,ZZZ,0.00,0.00,0.00,0,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,141.953825,141.953825
43284,,Laps esophgl sphnctr agmntj,A,,9.88,6.25,NA,6.25,,2.63,18.76,18.76,0,090,0.09,0.81,0.10,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,626.600884,626.600884
